5.4677 	EXP 	text_disctractors: height = 0.05
5.4677 	EXP 	text_disctractors: height = 0.05
5.4677 	EXP 	text_disctractors: height = 0.05
5.4677 	EXP 	text_disctractors: text = 'ZBGSDQW'
5.4677 	EXP 	text_disctractors: autoDraw = True
5.5348 	EXP 	New trial (rep=0, index=40): OrderedDict([('dist', 'WJXSBQL')])
5.5512 	EXP 	text_disctractors: autoDraw = False
5.5512 	EXP 	text_disctractors: height = 0.05
5.5512 	EXP 	text_disctractors: height = 0.05
5.5512 	EXP 	text_disctractors: height = 0.05
5.5512 	EXP 	text_disctractors: text = 'WJXSBQL'
5.5512 	EXP 	text_disctractors: autoDraw = True
5.6181 	EXP 	New trial (rep=0, index=41): OrderedDict([('dist', 'RZCHPYD')])
5.6346 	EXP 	text_disctractors: autoDraw = False
5.6346 	EXP 	text_disctractors: height = 0.05
5.6346 	EXP 	text_disctractors: height = 0.05
5.6346 	EXP 	text_disctractors: height = 0.05
5.6346 	EXP 	text_disctractors: text = 'RZCHPYD'
5.6346 	EXP 	text_disctractors: autoDraw = True
5.7015 	EXP 	New trial (rep=0, index=42): OrderedDict([('dist', 'VYXBTSN')])
5.7177 	EXP 	text_disctractors: autoDraw = False
5.7177 	EXP 	text_disctractors: height = 0.05
5.7177 	EXP 	text_disctractors: height = 0.05
5.7177 	EXP 	text_disctractors: height = 0.05
5.7177 	EXP 	text_disctractors: text = 'VYXBTSN'
5.7177 	EXP 	text_disctractors: autoDraw = True
5.7850 	EXP 	New trial (rep=0, index=43): OrderedDict([('dist', 'GBDHMJF')])
5.8015 	EXP 	text_disctractors: autoDraw = False
5.8015 	EXP 	text_disctractors: height = 0.05
5.8015 	EXP 	text_disctractors: height = 0.05
5.8015 	EXP 	text_disctractors: height = 0.05
5.8015 	EXP 	text_disctractors: text = 'GBDHMJF'
5.8015 	EXP 	text_disctractors: autoDraw = True
5.8685 	EXP 	New trial (rep=0, index=44): OrderedDict([('dist', 'JKHZYBR')])
5.8852 	EXP 	text_disctractors: autoDraw = False
5.8852 	EXP 	text_disctractors: height = 0.05
5.8852 	EXP 	text_disctractors: height = 0.05
5.8852 	EXP 	text_disctractors: height = 0.05
5.8852 	EXP 	text_disctractors: text = 'JKHZYBR'
5.8852 	EXP 	text_disctractors: autoDraw = True
5.9520 	EXP 	New trial (rep=0, index=45): OrderedDict([('dist', 'XDCQLTS')])
5.9682 	EXP 	text_disctractors: autoDraw = False
5.9682 	EXP 	text_disctractors: height = 0.05
5.9682 	EXP 	text_disctractors: height = 0.05
5.9682 	EXP 	text_disctractors: height = 0.05
5.9682 	EXP 	text_disctractors: text = 'XDCQLTS'
5.9682 	EXP 	text_disctractors: autoDraw = True
6.0354 	EXP 	New trial (rep=0, index=46): OrderedDict([('dist', 'FVJDGNH')])
6.0523 	EXP 	text_disctractors: autoDraw = False
6.0523 	EXP 	text_disctractors: height = 0.05
6.0523 	EXP 	text_disctractors: height = 0.05
6.0523 	EXP 	text_disctractors: height = 0.05
6.0523 	EXP 	text_disctractors: text = 'FVJDGNH'
6.0523 	EXP 	text_disctractors: autoDraw = True
6.1019 	EXP 	New trial (rep=0, index=47): OrderedDict([('dist', 'YPFKBSH')])
6.1180 	EXP 	text_disctractors: autoDraw = False
6.1180 	EXP 	text_disctractors: height = 0.05
6.1180 	EXP 	text_disctractors: height = 0.05
6.1180 	EXP 	text_disctractors: height = 0.05
6.1180 	EXP 	text_disctractors: text = 'YPFKBSH'
6.1180 	EXP 	text_disctractors: autoDraw = True
6.1853 	EXP 	New trial (rep=0, index=48): OrderedDict([('dist', 'TBCNLFY')])
6.2015 	EXP 	text_disctractors: autoDraw = False
6.2015 	EXP 	text_disctractors: height = 0.05
6.2015 	EXP 	text_disctractors: height = 0.05
6.2015 	EXP 	text_disctractors: height = 0.05
6.2015 	EXP 	text_disctractors: text = 'TBCNLFY'
6.2015 	EXP 	text_disctractors: autoDraw = True
6.2688 	EXP 	New trial (rep=0, index=49): OrderedDict([('dist', 'FQLHZRV')])
6.2854 	EXP 	text_disctractors: autoDraw = False
6.2854 	EXP 	text_disctractors: height = 0.05
6.2854 	EXP 	text_disctractors: height = 0.05
6.2854 	EXP 	text_disctractors: height = 0.05
6.2854 	EXP 	text_disctractors: text = 'FQLHZRV'
6.2854 	EXP 	text_disctractors: autoDraw = True
6.3521 	EXP 	New trial (rep=0, index=50): OrderedDict([('dist', 'VKZCQFD')])
6.3683 	EXP 	text_disctractors: autoDraw = False
6.3683 	EXP 	text_disctractors: height = 0.05
6.3683 	EXP 	text_disctractors: height = 0.05
6.3683 	EXP 	text_disctractors: height = 0.05
6.3683 	EXP 	text_disctractors: text = 'VKZCQFD'
6.3683 	EXP 	text_disctractors: autoDraw = True
6.4358 	EXP 	New trial (rep=0, index=51): OrderedDict([('dist', 'JWRTGBD')])
6.4521 	EXP 	text_disctractors: autoDraw = False
6.4521 	EXP 	text_disctractors: height = 0.05
6.4521 	EXP 	text_disctractors: height = 0.05
6.4521 	EXP 	text_disctractors: height = 0.05
6.4521 	EXP 	text_disctractors: text = 'JWRTGBD'
6.4521 	EXP 	text_disctractors: autoDraw = True
6.5190 	EXP 	New trial (rep=0, index=52): OrderedDict([('dist', 'GKFYQNL')])
6.5358 	EXP 	text_disctractors: autoDraw = False
6.5358 	EXP 	text_disctractors: height = 0.05
6.5358 	EXP 	text_disctractors: height = 0.05
6.5358 	EXP 	text_disctractors: height = 0.05
6.5358 	EXP 	text_disctractors: text = 'GKFYQNL'
6.5358 	EXP 	text_disctractors: autoDraw = True
6.6025 	EXP 	New trial (rep=0, index=53): OrderedDict([('dist', 'QYGHLRF')])
6.6190 	EXP 	text_disctractors: autoDraw = False
6.6190 	EXP 	text_disctractors: height = 0.05
6.6190 	EXP 	text_disctractors: height = 0.05
6.6190 	EXP 	text_disctractors: height = 0.05
6.6190 	EXP 	text_disctractors: text = 'QYGHLRF'
6.6190 	EXP 	text_disctractors: autoDraw = True
6.6857 	EXP 	New trial (rep=0, index=54): OrderedDict([('dist', 'MKGDSNC')])
6.7022 	EXP 	text_disctractors: autoDraw = False
6.7022 	EXP 	text_disctractors: height = 0.05
6.7022 	EXP 	text_disctractors: height = 0.05
6.7022 	EXP 	text_disctractors: height = 0.05
6.7022 	EXP 	text_disctractors: text = 'MKGDSNC'
6.7022 	EXP 	text_disctractors: autoDraw = True
6.7698 	EXP 	New trial (rep=0, index=55): OrderedDict([('dist', 'CYWPSJT')])
6.7857 	EXP 	text_disctractors: autoDraw = False
6.7857 	EXP 	text_disctractors: height = 0.05
6.7857 	EXP 	text_disctractors: height = 0.05
6.7857 	EXP 	text_disctractors: height = 0.05
6.7857 	EXP 	text_disctractors: text = 'CYWPSJT'
6.7857 	EXP 	text_disctractors: autoDraw = True
6.8530 	EXP 	New trial (rep=0, index=56): OrderedDict([('dist', 'GPCXRVL')])
6.8696 	EXP 	text_disctractors: autoDraw = False
6.8696 	EXP 	text_disctractors: height = 0.05
6.8696 	EXP 	text_disctractors: height = 0.05
6.8696 	EXP 	text_disctractors: height = 0.05
6.8696 	EXP 	text_disctractors: text = 'GPCXRVL'
6.8696 	EXP 	text_disctractors: autoDraw = True
6.9360 	EXP 	New trial (rep=0, index=57): OrderedDict([('dist', 'VRTNQFB')])
6.9524 	EXP 	text_disctractors: autoDraw = False
6.9524 	EXP 	text_disctractors: height = 0.05
6.9524 	EXP 	text_disctractors: height = 0.05
6.9524 	EXP 	text_disctractors: height = 0.05
6.9524 	EXP 	text_disctractors: text = 'VRTNQFB'
6.9524 	EXP 	text_disctractors: autoDraw = True
7.0201 	EXP 	New trial (rep=0, index=58): OrderedDict([('dist', 'QYPFRNM')])
7.0360 	EXP 	text_disctractors: autoDraw = False
7.0360 	EXP 	text_disctractors: height = 0.05
7.0360 	EXP 	text_disctractors: height = 0.05
7.0360 	EXP 	text_disctractors: height = 0.05
7.0360 	EXP 	text_disctractors: text = 'QYPFRNM'
7.0360 	EXP 	text_disctractors: autoDraw = True
7.1032 	EXP 	New trial (rep=0, index=59): OrderedDict([('dist', 'PNHZFRK')])
7.1199 	EXP 	text_disctractors: autoDraw = False
7.1199 	EXP 	text_disctractors: height = 0.05
7.1199 	EXP 	text_disctractors: height = 0.05
7.1199 	EXP 	text_disctractors: height = 0.05
7.1199 	EXP 	text_disctractors: text = 'PNHZFRK'
7.1199 	EXP 	text_disctractors: autoDraw = True
7.1865 	EXP 	New trial (rep=0, index=60): OrderedDict([('dist', 'HXDJTNS')])
7.2026 	EXP 	text_disctractors: autoDraw = False
7.2026 	EXP 	text_disctractors: height = 0.05
7.2026 	EXP 	text_disctractors: height = 0.05
7.2026 	EXP 	text_disctractors: height = 0.05
7.2026 	EXP 	text_disctractors: text = 'HXDJTNS'
7.2026 	EXP 	text_disctractors: autoDraw = True
7.2697 	EXP 	New trial (rep=0, index=61): OrderedDict([('dist', 'JTPVWMK')])
7.2863 	EXP 	text_disctractors: autoDraw = False
7.2863 	EXP 	text_disctractors: height = 0.05
7.2863 	EXP 	text_disctractors: height = 0.05
7.2863 	EXP 	text_disctractors: height = 0.05
7.2863 	EXP 	text_disctractors: text = 'JTPVWMK'
7.2863 	EXP 	text_disctractors: autoDraw = True
7.3534 	EXP 	New trial (rep=0, index=62): OrderedDict([('dist', 'QMZDSCB')])
7.3695 	EXP 	text_disctractors: autoDraw = False
7.3695 	EXP 	text_disctractors: height = 0.05
7.3695 	EXP 	text_disctractors: height = 0.05
7.3695 	EXP 	text_disctractors: height = 0.05
7.3695 	EXP 	text_disctractors: text = 'QMZDSCB'
7.3695 	EXP 	text_disctractors: autoDraw = True
7.4370 	EXP 	New trial (rep=0, index=63): OrderedDict([('dist', 'SCHLYBZ')])
7.4528 	EXP 	text_disctractors: autoDraw = False
7.4528 	EXP 	text_disctractors: height = 0.05
7.4528 	EXP 	text_disctractors: height = 0.05
7.4528 	EXP 	text_disctractors: height = 0.05
7.4528 	EXP 	text_disctractors: text = 'SCHLYBZ'
7.4528 	EXP 	text_disctractors: autoDraw = True
7.5202 	EXP 	New trial (rep=0, index=64): OrderedDict([('dist', 'PYKRZQM')])
7.5362 	EXP 	text_disctractors: autoDraw = False
7.5362 	EXP 	text_disctractors: height = 0.05
7.5362 	EXP 	text_disctractors: height = 0.05
7.5362 	EXP 	text_disctractors: height = 0.05
7.5362 	EXP 	text_disctractors: text = 'PYKRZQM'
7.5362 	EXP 	text_disctractors: autoDraw = True
7.6036 	EXP 	New trial (rep=0, index=65): OrderedDict([('dist', 'ZRQYSKB')])
7.6198 	EXP 	text_disctractors: autoDraw = False
7.6198 	EXP 	text_disctractors: height = 0.05
7.6198 	EXP 	text_disctractors: height = 0.05
7.6198 	EXP 	text_disctractors: height = 0.05
7.6198 	EXP 	text_disctractors: text = 'ZRQYSKB'
7.6198 	EXP 	text_disctractors: autoDraw = True
7.6868 	EXP 	New trial (rep=0, index=66): OrderedDict([('dist', 'MRXKGCB')])
7.7033 	EXP 	text_disctractors: autoDraw = False
7.7033 	EXP 	text_disctractors: height = 0.05
7.7033 	EXP 	text_disctractors: height = 0.05
7.7033 	EXP 	text_disctractors: height = 0.05
7.7033 	EXP 	text_disctractors: text = 'MRXKGCB'
7.7033 	EXP 	text_disctractors: autoDraw = True
7.7705 	EXP 	New trial (rep=0, index=67): OrderedDict([('dist', 'FTVJCQG')])
7.7866 	EXP 	text_disctractors: autoDraw = False
7.7866 	EXP 	text_disctractors: height = 0.05
7.7866 	EXP 	text_disctractors: height = 0.05
7.7866 	EXP 	text_disctractors: height = 0.05
7.7866 	EXP 	text_disctractors: text = 'FTVJCQG'
7.7866 	EXP 	text_disctractors: autoDraw = True
7.8537 	EXP 	New trial (rep=0, index=68): OrderedDict([('dist', 'YCNSVTD')])
7.8703 	EXP 	text_disctractors: autoDraw = False
7.8703 	EXP 	text_disctractors: height = 0.05
7.8703 	EXP 	text_disctractors: height = 0.05
7.8703 	EXP 	text_disctractors: height = 0.05
7.8703 	EXP 	text_disctractors: text = 'YCNSVTD'
7.8703 	EXP 	text_disctractors: autoDraw = True
7.9377 	EXP 	New trial (rep=0, index=69): OrderedDict([('dist', 'LSYJVPG')])
7.9534 	EXP 	text_disctractors: autoDraw = False
7.9534 	EXP 	text_disctractors: height = 0.05
7.9534 	EXP 	text_disctractors: height = 0.05
7.9534 	EXP 	text_disctractors: height = 0.05
7.9534 	EXP 	text_disctractors: text = 'LSYJVPG'
7.9534 	EXP 	text_disctractors: autoDraw = True
8.0203 	EXP 	New trial (rep=0, index=70): OrderedDict([('dist', 'DBPCMGV')])
8.0367 	EXP 	text_disctractors: autoDraw = False
8.0367 	EXP 	text_disctractors: height = 0.05
8.0367 	EXP 	text_disctractors: height = 0.05
8.0367 	EXP 	text_disctractors: height = 0.05
8.0367 	EXP 	text_disctractors: text = 'DBPCMGV'
8.0367 	EXP 	text_disctractors: autoDraw = True
8.1041 	EXP 	New trial (rep=0, index=71): OrderedDict([('dist', 'GBKNFHT')])
8.1205 	EXP 	text_disctractors: autoDraw = False
8.1205 	EXP 	text_disctractors: height = 0.05
8.1205 	EXP 	text_disctractors: height = 0.05
8.1205 	EXP 	text_disctractors: height = 0.05
8.1205 	EXP 	text_disctractors: text = 'GBKNFHT'
8.1205 	EXP 	text_disctractors: autoDraw = True
8.1877 	EXP 	New trial (rep=0, index=72): OrderedDict([('dist', 'MBRLPNX')])
8.2036 	EXP 	text_disctractors: autoDraw = False
8.2036 	EXP 	text_disctractors: height = 0.05
8.2036 	EXP 	text_disctractors: height = 0.05
8.2036 	EXP 	text_disctractors: height = 0.05
8.2036 	EXP 	text_disctractors: text = 'MBRLPNX'
8.2036 	EXP 	text_disctractors: autoDraw = True
8.2707 	EXP 	New trial (rep=0, index=73): OrderedDict([('dist', 'BVYZDXC')])
8.2873 	EXP 	text_disctractors: autoDraw = False
8.2873 	EXP 	text_disctractors: height = 0.05
8.2873 	EXP 	text_disctractors: height = 0.05
8.2873 	EXP 	text_disctractors: height = 0.05
8.2873 	EXP 	text_disctractors: text = 'BVYZDXC'
8.2873 	EXP 	text_disctractors: autoDraw = True
8.3541 	EXP 	New trial (rep=0, index=74): OrderedDict([('dist', 'BSHFZJR')])
8.3707 	EXP 	text_disctractors: autoDraw = False
8.3707 	EXP 	text_disctractors: height = 0.05
8.3707 	EXP 	text_disctractors: height = 0.05
8.3707 	EXP 	text_disctractors: height = 0.05
8.3707 	EXP 	text_disctractors: text = 'BSHFZJR'
8.3707 	EXP 	text_disctractors: autoDraw = True
8.4379 	EXP 	New trial (rep=0, index=75): OrderedDict([('dist', 'TPMRWBX')])
8.4544 	EXP 	text_disctractors: autoDraw = False
8.4544 	EXP 	text_disctractors: height = 0.05
8.4544 	EXP 	text_disctractors: height = 0.05
8.4544 	EXP 	text_disctractors: height = 0.05
8.4544 	EXP 	text_disctractors: text = 'TPMRWBX'
8.4544 	EXP 	text_disctractors: autoDraw = True
8.5220 	EXP 	New trial (rep=0, index=76): OrderedDict([('dist', 'WQMDBVK')])
8.5383 	EXP 	text_disctractors: autoDraw = False
8.5383 	EXP 	text_disctractors: height = 0.05
8.5383 	EXP 	text_disctractors: height = 0.05
8.5383 	EXP 	text_disctractors: height = 0.05
8.5383 	EXP 	text_disctractors: text = 'WQMDBVK'
8.5383 	EXP 	text_disctractors: autoDraw = True
8.6051 	EXP 	New trial (rep=0, index=77): OrderedDict([('dist', 'PNRDKXQ')])
8.6208 	EXP 	text_disctractors: autoDraw = False
8.6208 	EXP 	text_disctractors: height = 0.05
8.6208 	EXP 	text_disctractors: height = 0.05
8.6208 	EXP 	text_disctractors: height = 0.05
8.6208 	EXP 	text_disctractors: text = 'PNRDKXQ'
8.6208 	EXP 	text_disctractors: autoDraw = True
8.6885 	EXP 	New trial (rep=0, index=78): OrderedDict([('dist', 'MZLFCTS')])
8.7045 	EXP 	text_disctractors: autoDraw = False
8.7045 	EXP 	text_disctractors: height = 0.05
8.7045 	EXP 	text_disctractors: height = 0.05
8.7045 	EXP 	text_disctractors: height = 0.05
8.7045 	EXP 	text_disctractors: text = 'MZLFCTS'
8.7045 	EXP 	text_disctractors: autoDraw = True
8.7713 	EXP 	New trial (rep=0, index=79): OrderedDict([('dist', 'BFSHVMY')])
8.7875 	EXP 	text_disctractors: autoDraw = False
8.7875 	EXP 	text_disctractors: height = 0.05
8.7875 	EXP 	text_disctractors: height = 0.05
8.7875 	EXP 	text_disctractors: height = 0.05
8.7875 	EXP 	text_disctractors: text = 'BFSHVMY'
8.7875 	EXP 	text_disctractors: autoDraw = True
8.8547 	EXP 	New trial (rep=0, index=80): OrderedDict([('dist', 'TRHDKMJ')])
8.8712 	EXP 	text_disctractors: autoDraw = False
8.8712 	EXP 	text_disctractors: height = 0.05
8.8712 	EXP 	text_disctractors: height = 0.05
8.8712 	EXP 	text_disctractors: height = 0.05
8.8712 	EXP 	text_disctractors: text = 'TRHDKMJ'
8.8712 	EXP 	text_disctractors: autoDraw = True
8.9384 	EXP 	New trial (rep=0, index=81): OrderedDict([('dist', 'HDRJTSM')])
8.9549 	EXP 	text_disctractors: autoDraw = False
8.9549 	EXP 	text_disctractors: height = 0.05
8.9549 	EXP 	text_disctractors: height = 0.05
8.9549 	EXP 	text_disctractors: height = 0.05
8.9549 	EXP 	text_disctractors: text = 'HDRJTSM'
8.9549 	EXP 	text_disctractors: autoDraw = True
9.0218 	EXP 	New trial (rep=0, index=82): OrderedDict([('dist', 'WLRGJQV')])
9.0381 	EXP 	text_disctractors: autoDraw = False
9.0381 	EXP 	text_disctractors: height = 0.05
9.0381 	EXP 	text_disctractors: height = 0.05
9.0381 	EXP 	text_disctractors: height = 0.05
9.0381 	EXP 	text_disctractors: text = 'WLRGJQV'
9.0381 	EXP 	text_disctractors: autoDraw = True
9.1050 	EXP 	New trial (rep=0, index=83): OrderedDict([('dist', 'LZQCDMN')])
9.1212 	EXP 	text_disctractors: autoDraw = False
9.1212 	EXP 	text_disctractors: height = 0.05
9.1212 	EXP 	text_disctractors: height = 0.05
9.1212 	EXP 	text_disctractors: height = 0.05
9.1212 	EXP 	text_disctractors: text = 'LZQCDMN'
9.1212 	EXP 	text_disctractors: autoDraw = True
9.1882 	EXP 	New trial (rep=0, index=84): OrderedDict([('dist', 'FQYXDZN')])
9.2045 	EXP 	text_disctractors: autoDraw = False
9.2045 	EXP 	text_disctractors: height = 0.05
9.2045 	EXP 	text_disctractors: height = 0.05
9.2045 	EXP 	text_disctractors: height = 0.05
9.2045 	EXP 	text_disctractors: text = 'FQYXDZN'
9.2045 	EXP 	text_disctractors: autoDraw = True
9.2720 	EXP 	New trial (rep=0, index=85): OrderedDict([('dist', 'KWVPLTG')])
9.2881 	EXP 	text_disctractors: autoDraw = False
9.2881 	EXP 	text_disctractors: height = 0.05
9.2881 	EXP 	text_disctractors: height = 0.05
9.2881 	EXP 	text_disctractors: height = 0.05
9.2881 	EXP 	text_disctractors: text = 'KWVPLTG'
9.2881 	EXP 	text_disctractors: autoDraw = True
9.3389 	EXP 	New trial (rep=0, index=86): OrderedDict([('dist', 'KMJCWBH')])
9.3551 	EXP 	text_disctractors: autoDraw = False
9.3551 	EXP 	text_disctractors: height = 0.05
9.3551 	EXP 	text_disctractors: height = 0.05
9.3551 	EXP 	text_disctractors: height = 0.05
9.3551 	EXP 	text_disctractors: text = 'KMJCWBH'
9.3551 	EXP 	text_disctractors: autoDraw = True
9.4218 	EXP 	New trial (rep=0, index=87): OrderedDict([('dist', 'HDGSYFC')])
9.4383 	EXP 	text_disctractors: autoDraw = False
9.4383 	EXP 	text_disctractors: height = 0.05
9.4383 	EXP 	text_disctractors: height = 0.05
9.4383 	EXP 	text_disctractors: height = 0.05
9.4383 	EXP 	text_disctractors: text = 'HDGSYFC'
9.4383 	EXP 	text_disctractors: autoDraw = True
9.5051 	EXP 	New trial (rep=0, index=88): OrderedDict([('dist', 'KZBXGJL')])
9.5218 	EXP 	text_disctractors: autoDraw = False
9.5218 	EXP 	text_disctractors: height = 0.05
9.5218 	EXP 	text_disctractors: height = 0.05
9.5218 	EXP 	text_disctractors: height = 0.05
9.5218 	EXP 	text_disctractors: text = 'KZBXGJL'
9.5218 	EXP 	text_disctractors: autoDraw = True
9.5889 	EXP 	New trial (rep=0, index=89): OrderedDict([('dist', 'FSGTLWK')])
9.6051 	EXP 	text_disctractors: autoDraw = False
9.6051 	EXP 	text_disctractors: height = 0.05
9.6051 	EXP 	text_disctractors: height = 0.05
9.6051 	EXP 	text_disctractors: height = 0.05
9.6051 	EXP 	text_disctractors: text = 'FSGTLWK'
9.6051 	EXP 	text_disctractors: autoDraw = True
9.6731 	EXP 	New trial (rep=0, index=90): OrderedDict([('dist', 'KFNQGLM')])
9.6888 	EXP 	text_disctractors: autoDraw = False
9.6888 	EXP 	text_disctractors: height = 0.05
9.6888 	EXP 	text_disctractors: height = 0.05
9.6888 	EXP 	text_disctractors: height = 0.05
9.6888 	EXP 	text_disctractors: text = 'KFNQGLM'
9.6888 	EXP 	text_disctractors: autoDraw = True
9.7556 	EXP 	New trial (rep=0, index=91): OrderedDict([('dist', 'YTZQXHM')])
9.7720 	EXP 	text_disctractors: autoDraw = False
9.7720 	EXP 	text_disctractors: height = 0.05
9.7720 	EXP 	text_disctractors: height = 0.05
9.7720 	EXP 	text_disctractors: height = 0.05
9.7720 	EXP 	text_disctractors: text = 'YTZQXHM'
9.7720 	EXP 	text_disctractors: autoDraw = True
9.8392 	EXP 	New trial (rep=0, index=92): OrderedDict([('dist', 'WRFTBSL')])
9.8552 	EXP 	text_disctractors: autoDraw = False
9.8552 	EXP 	text_disctractors: height = 0.05
9.8552 	EXP 	text_disctractors: height = 0.05
9.8552 	EXP 	text_disctractors: height = 0.05
9.8552 	EXP 	text_disctractors: text = 'WRFTBSL'
9.8552 	EXP 	text_disctractors: autoDraw = True
9.9226 	EXP 	New trial (rep=0, index=93): OrderedDict([('dist', 'JDFXCMZ')])
9.9390 	EXP 	text_disctractors: autoDraw = False
9.9390 	EXP 	text_disctractors: height = 0.05
9.9390 	EXP 	text_disctractors: height = 0.05
9.9390 	EXP 	text_disctractors: height = 0.05
9.9390 	EXP 	text_disctractors: text = 'JDFXCMZ'
9.9390 	EXP 	text_disctractors: autoDraw = True
10.0060 	EXP 	New trial (rep=0, index=94): OrderedDict([('dist', 'SFTRVXD')])
10.0220 	EXP 	text_disctractors: autoDraw = False
10.0220 	EXP 	text_disctractors: height = 0.05
10.0220 	EXP 	text_disctractors: height = 0.05
10.0220 	EXP 	text_disctractors: height = 0.05
10.0220 	EXP 	text_disctractors: text = 'SFTRVXD'
10.0220 	EXP 	text_disctractors: autoDraw = True
10.0892 	EXP 	New trial (rep=0, index=95): OrderedDict([('dist', 'HMSVDZN')])
10.1057 	EXP 	text_disctractors: autoDraw = False
10.1057 	EXP 	text_disctractors: height = 0.05
10.1057 	EXP 	text_disctractors: height = 0.05
10.1057 	EXP 	text_disctractors: height = 0.05
10.1057 	EXP 	text_disctractors: text = 'HMSVDZN'
10.1057 	EXP 	text_disctractors: autoDraw = True
10.1725 	EXP 	New trial (rep=0, index=96): OrderedDict([('dist', 'TJVZSYP')])
10.1892 	EXP 	text_disctractors: autoDraw = False
10.1892 	EXP 	text_disctractors: height = 0.05
10.1892 	EXP 	text_disctractors: height = 0.05
10.1892 	EXP 	text_disctractors: height = 0.05
10.1892 	EXP 	text_disctractors: text = 'TJVZSYP'
10.1892 	EXP 	text_disctractors: autoDraw = True
10.2562 	EXP 	New trial (rep=0, index=97): OrderedDict([('dist', 'HQWVFKB')])
10.2727 	EXP 	text_disctractors: autoDraw = False
10.2727 	EXP 	text_disctractors: height = 0.05
10.2727 	EXP 	text_disctractors: height = 0.05
10.2727 	EXP 	text_disctractors: height = 0.05
10.2727 	EXP 	text_disctractors: text = 'HQWVFKB'
10.2727 	EXP 	text_disctractors: autoDraw = True
10.3398 	EXP 	New trial (rep=0, index=98): OrderedDict([('dist', 'BDTHJGP')])
10.3560 	EXP 	text_disctractors: autoDraw = False
10.3560 	EXP 	text_disctractors: height = 0.05
10.3560 	EXP 	text_disctractors: height = 0.05
10.3560 	EXP 	text_disctractors: height = 0.05
10.3560 	EXP 	text_disctractors: text = 'BDTHJGP'
10.3560 	EXP 	text_disctractors: autoDraw = True
10.4228 	EXP 	New trial (rep=0, index=99): OrderedDict([('dist', 'CTPYNWS')])
10.4398 	EXP 	text_disctractors: autoDraw = False
10.4398 	EXP 	text_disctractors: height = 0.05
10.4398 	EXP 	text_disctractors: height = 0.05
10.4398 	EXP 	text_disctractors: height = 0.05
10.4398 	EXP 	text_disctractors: text = 'CTPYNWS'
10.4398 	EXP 	text_disctractors: autoDraw = True
10.5067 	EXP 	New trial (rep=0, index=100): OrderedDict([('dist', 'JDZRCHW')])
10.5228 	EXP 	text_disctractors: autoDraw = False
10.5228 	EXP 	text_disctractors: height = 0.05
10.5228 	EXP 	text_disctractors: height = 0.05
10.5228 	EXP 	text_disctractors: height = 0.05
10.5228 	EXP 	text_disctractors: text = 'JDZRCHW'
10.5228 	EXP 	text_disctractors: autoDraw = True
10.5899 	EXP 	New trial (rep=0, index=101): OrderedDict([('dist', 'MSQWYNT')])
10.6061 	EXP 	text_disctractors: autoDraw = False
10.6061 	EXP 	text_disctractors: height = 0.05
10.6061 	EXP 	text_disctractors: height = 0.05
10.6061 	EXP 	text_disctractors: height = 0.05
10.6061 	EXP 	text_disctractors: text = 'MSQWYNT'
10.6061 	EXP 	text_disctractors: autoDraw = True
10.6734 	EXP 	New trial (rep=0, index=102): OrderedDict([('dist', 'HZRYWCG')])
10.6896 	EXP 	text_disctractors: autoDraw = False
10.6896 	EXP 	text_disctractors: height = 0.05
10.6896 	EXP 	text_disctractors: height = 0.05
10.6896 	EXP 	text_disctractors: height = 0.05
10.6896 	EXP 	text_disctractors: text = 'HZRYWCG'
10.6896 	EXP 	text_disctractors: autoDraw = True
10.7566 	EXP 	New trial (rep=0, index=103): OrderedDict([('dist', 'QKHTJSR')])
10.7732 	EXP 	text_disctractors: autoDraw = False
10.7732 	EXP 	text_disctractors: height = 0.05
10.7732 	EXP 	text_disctractors: height = 0.05
10.7732 	EXP 	text_disctractors: height = 0.05
10.7732 	EXP 	text_disctractors: text = 'QKHTJSR'
10.7732 	EXP 	text_disctractors: autoDraw = True
10.8404 	EXP 	New trial (rep=0, index=104): OrderedDict([('dist', 'JWRLKMB')])
10.8567 	EXP 	text_disctractors: autoDraw = False
10.8567 	EXP 	text_disctractors: height = 0.05
10.8567 	EXP 	text_disctractors: height = 0.05
10.8567 	EXP 	text_disctractors: height = 0.05
10.8567 	EXP 	text_disctractors: text = 'JWRLKMB'
10.8567 	EXP 	text_disctractors: autoDraw = True
10.9233 	EXP 	New trial (rep=0, index=105): OrderedDict([('dist', 'CXFNBYP')])
10.9395 	EXP 	text_disctractors: autoDraw = False
10.9395 	EXP 	text_disctractors: height = 0.05
10.9395 	EXP 	text_disctractors: height = 0.05
10.9395 	EXP 	text_disctractors: height = 0.05
10.9395 	EXP 	text_disctractors: text = 'CXFNBYP'
10.9395 	EXP 	text_disctractors: autoDraw = True
11.0065 	EXP 	New trial (rep=0, index=106): OrderedDict([('dist', 'QZTRDWV')])
11.0233 	EXP 	text_disctractors: autoDraw = False
11.0233 	EXP 	text_disctractors: height = 0.05
11.0233 	EXP 	text_disctractors: height = 0.05
11.0233 	EXP 	text_disctractors: height = 0.05
11.0233 	EXP 	text_disctractors: text = 'QZTRDWV'
11.0233 	EXP 	text_disctractors: autoDraw = True
11.0901 	EXP 	New trial (rep=0, index=107): OrderedDict([('dist', 'JRXYSNP')])
11.1068 	EXP 	text_disctractors: autoDraw = False
11.1068 	EXP 	text_disctractors: height = 0.05
